Date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other,BTC Returns,ETH Returns,XRP Returns
2023-04-19,-0.03,-1.17,-0.46,-0.89,-0.6,-1.04,0.35,0.6,-0.1,0.88,1.23,-0.29,4.06222082900282,9.21143182203774,9.3458534174464
2023-04-20,-0.46,-1.16,-0.26,-1.74,-0.95,-1.21,-1.43,-0.34,-0.69,-1.42,-0.64,-0.53,-1.70052738468309,-4.54530410878398,-4.59915692844713
2023-04-21,0.04,-0.85,-0.56,-1.1,-0.72,-0.16,-0.11,0.03,-0.08,0.79,-0.64,0.17,5.86163360689555,5.11404136452529,5.11262394880027
2023-04-24,-0.33,-0.27,0.13,1.66,0.37,-1.06,-0.1,0.15,-0.07,-1.08,-0.41,-0.32,-1.6830892309838599,-0.82595412799422,3.9941265735772897
2023-04-25,-1.3,-2.21,-2.34,-3.77,-2.36,-2.99,-2.55,-0.81,-2.42,-2.04,-2.69,-1.53,0.0188778388739,0.71789217699496,18.94596911890897
2023-04-26,-0.43,-0.62,-1.48,-1.44,-1.24,-0.3,-0.18,-1.79,-0.58,-0.68,-0.72,-0.98,-2.55594363625475,-3.81862991240937,-4.7381596193964395
2023-04-27,0.78,1.33,1.78,0.35,1.5,0.96,1.98,1.31,1.15,0.78,1.48,1.14,7.57407345861598,9.16067729171554,13.0020323873145
2023-04-28,1.5,0.99,0.92,2.21,1.49,0.64,0.96,-0.03,0.87,0.89,0.67,0.92,-1.45705507683229,-1.70875056098427,17.47330024005695
2023-05-01,-0.35,-1.49,0.45,-0.51,-0.28,-0.12,-0.76,-0.12,3.5,1.08,-1.16,0.28,-0.10603958689597,1.3799287280931298,0.60511835442813
2023-05-02,-1.07,0.32,-0.75,-4.14,-0.96,-1.43,-2.22,-1.73,-1.31,-1.61,-3.7,-1.21,-2.21591056749844,-4.6516972011069395,-7.543086076649639
2023-05-03,0.27,-0.03,-0.41,-1.7,-0.21,-0.21,-0.15,0.14,-0.06,1.86,-0.66,0.09,-2.84564650117329,-4.48798184369586,-7.79130904085199
2023-05-04,-0.8,-1.51,-1.62,-0.55,-1.1,-0.6,-3.12,0.15,-1.02,0.35,-2.2,-0.99,0.23677653895135,0.17393580222999,4.3614986429646
2023-05-05,2.09,2.04,2.51,3.73,2.63,2.23,1.26,1.43,2.41,1.85,3.38,1.31,4.27754426152209,5.38435321796872,7.56873352819873
2023-05-08,-0.13,1.43,-0.41,0.26,0.2,0.42,-0.34,-0.32,0.28,1.01,-0.63,-0.02,5.61158724717174,3.27498928380862,2.46422586026378
2023-05-09,-0.29,-1.32,-0.01,-0.23,-0.43,0.2,0.15,0.02,-0.13,0.25,-0.32,0.12,-0.8789842693618899,-1.8513086737287898,-3.7007744128016196
2023-05-10,0.02,0.27,-0.14,-0.38,0.37,1.36,-0.07,0.95,0.7,0.97,-0.07,0.06,0.8509476904034999,0.49693356460249005,0.92472792680495
2023-05-11,-0.65,-0.84,-0.94,-1.83,-0.79,-0.61,-0.31,-1.04,-0.51,-1.15,-0.95,-0.74,0.45516742258624004,2.37936761396431,1.5922121232806001
2023-05-12,-0.38,-0.98,-0.22,0.32,-1.03,-0.55,-0.36,0.75,-0.45,-1.44,-0.17,-0.48,-3.71377252930388,-4.42270698085082,-8.81268685738764
2023-05-15,0.48,1.25,0.9,1.88,1.25,1.76,1.86,-0.64,0.95,1.32,1.35,0.61,2.63000208142856,1.65357626500253,3.0928852926379298
2023-05-16,-1.69,-2.01,-1.75,-2.79,-1.96,-0.91,-2.93,-1.65,-1.72,-1.95,-0.92,-1.16,-4.1228304346223394,-3.8633524545256197,-8.295144941696151
2023-05-17,1.49,2.03,1.93,2.27,1.78,2.34,1.8,0.27,2.35,1.32,3.97,1.55,4.50862629655739,5.49217796487311,10.528276931724399
2023-05-18,0.18,0.49,0.71,1.76,0.78,1.54,0.15,-0.07,0.81,-0.28,0.57,0.6,-0.31852806337819,-0.8009999118418499,-3.61539851914325
2023-05-19,-0.68,-0.39,-0.52,0.24,0.01,-0.4,-0.53,-0.48,-1.59,1.07,-0.94,-0.48,-0.1483982565721,-0.53632773264296,-0.4079427281711
2023-05-22,0.42,1.42,0.98,1.66,1.53,2.01,1.02,0.31,0.22,1.6,1.75,0.64,-3.6347609287579297,-0.0814507524435,-3.4533571187937997
2023-05-23,0.53,-0.08,-0.17,0.33,-0.56,-0.59,-0.6,-0.16,-0.42,-0.06,0.55,-0.36,0.23738850726162,6.49299309148601,7.82234461452806
2023-05-24,-0.57,-0.79,-1.51,-0.1,-1.8,-1.05,-1.88,-0.61,-0.29,-1.45,-1.27,-0.89,3.56255639904752,11.68103338253734,3.98251319079261
2023-05-25,-1.22,-1.29,-0.85,-3.1,-0.68,-0.36,-2.37,-1.25,-1.62,-3.17,-0.8,-0.54,0.98408304177286,-1.1431577462320999,1.7357853074621
2023-05-26,0.26,0.73,0.68,-0.39,0.34,2.0,1.55,0.29,0.47,0.83,0.84,0.61,1.41432100689449,3.94685177868603,2.79473678717045
2023-05-30,-0.38,-0.09,-0.44,-1.77,-0.03,0.84,0.01,-0.01,-0.6,-0.47,-0.1,0.08,-0.16141808032423,-1.3395467548673898,-2.76095779123376
2023-05-31,-1.23,-2.02,-1.76,-1.41,-1.8,-0.47,-1.13,0.51,-1.6,0.71,-1.43,-0.68,3.62158121369415,1.6540127206146198,3.95921375613499
2023-06-01,0.49,0.36,1.18,1.69,1.35,0.74,0.82,-0.52,0.6,0.96,1.21,0.73,1.7006125728580699,-0.60104624807395,6.427814898143231
2023-06-02,2.57,3.33,4.27,4.27,4.22,1.68,3.2,2.15,3.5,2.06,4.09,2.25,-11.06216071695616,-12.77842736169259,-19.0234333206838
2023-06-05,-1.16,-1.01,-0.91,-1.36,-0.59,-1.06,-0.71,-0.22,-1.05,-0.2,-1.38,-0.57,-1.53753668853284,2.06984055233558,-2.1668223844550303
2023-06-06,1.52,2.84,2.27,2.06,2.64,1.9,1.86,0.62,2.68,1.31,3.28,1.63,0.65094857397784,-2.00082331570889,-1.02833061623701
2023-06-07,1.69,2.09,2.34,3.34,1.02,-0.04,2.27,2.16,1.75,0.22,2.41,0.87,-3.24954842473235,-6.29742666268234,-2.94969950401364
2023-06-08,0.03,-0.61,-0.1,-0.63,-0.11,-0.04,-0.05,-0.1,-0.2,-0.05,-0.31,-0.19,0.7074848735205,1.83005167576786,2.1412790937600903
2023-06-09,-0.78,-0.57,-0.74,-1.04,-0.84,-0.66,-1.37,-0.65,-1.08,-1.05,-0.73,-0.52,1.9066033632592498,4.27659183882653,3.67903062929879
2023-06-12,0.39,0.88,1.02,-1.73,0.79,1.93,0.5,-0.86,0.99,0.99,-0.14,0.66,-2.38844381585552,-3.6544834800279,-4.90856869560106
2023-06-13,1.29,1.85,1.27,1.57,1.36,1.2,0.99,0.02,1.14,1.12,1.35,0.83,4.73592610325122,4.37246831793467,2.9958350343057103
2023-06-14,-0.69,-0.8,-1.13,-1.06,-1.1,-0.55,-1.26,0.16,-1.13,-1.39,-1.47,-0.94,2.30154620918043,5.42734990099231,2.25968174516284
2023-06-15,0.29,2.05,0.88,2.12,1.63,1.21,0.64,1.02,1.1,0.69,1.32,1.09,-0.81572867261351,-1.21671792881213,-2.66240979330344
2023-06-16,-0.31,-1.25,-0.01,-0.29,-0.91,-0.27,-0.95,0.01,-0.72,-0.26,-0.34,-0.07,-1.07953867308016,-4.8373519212164195,-2.37288624289534
2023-06-20,-1.38,-1.51,-0.75,-1.54,-1.11,-0.73,-1.53,-0.92,-0.36,-0.24,-1.02,-0.56,2.1385589090023998,0.9851143087328901,0.94500611038246
2023-06-21,-0.63,0.31,0.16,1.1,-0.37,-1.34,-0.96,0.37,0.43,-1.28,-0.43,-0.06,-2.1089044077959,-2.98862952405565,-2.5323723753809
2023-06-22,0.28,-1.23,-0.63,-2.09,-1.11,-0.23,-0.73,-0.83,-0.22,-0.3,-1.11,-0.29,-9.34489531695195,-11.12660687480526,-12.52122832766259
2023-06-23,-1.59,-1.97,-0.96,-1.42,-1.02,-1.12,-0.72,-1.9,-0.35,-1.34,-0.79,-1.04,-5.01852067461991,-6.57528520746265,-4.45105973078892
2023-06-26,0.29,-0.15,0.23,1.0,0.34,-0.59,2.54,1.02,0.12,-1.95,0.13,0.0,7.079311406361991,11.33820125389579,14.57751581531701
2023-06-27,0.79,2.0,1.55,0.17,0.82,1.68,2.52,0.49,1.4,-0.09,0.84,0.42,3.03064775724482,2.52303749670717,-0.20277105000714
2023-06-28,-0.54,0.26,-0.31,0.84,0.33,0.48,-0.14,-1.09,-0.03,0.5,-0.14,0.17,-4.57811156128283,-7.09405204245252,-5.60017992507718
2023-06-29,1.24,1.28,1.69,2.41,1.72,1.01,1.2,0.68,1.01,0.65,1.25,0.6,-0.28748125280843,-0.20819250845074,-0.48439281962143
2023-06-30,0.1,0.54,0.59,0.45,1.01,0.82,0.62,0.66,0.38,0.99,-0.59,0.23,1.15164920540977,4.67259061227558,0.35895427230301
2023-07-03,2.0,1.88,0.78,0.55,1.45,0.81,0.74,0.49,0.84,0.0,1.29,0.59,-2.25142671994269,-4.18404184185348,-2.22668593422195
2023-07-05,-1.2,-0.28,-1.73,-0.81,-2.1,-0.97,-1.12,0.18,-1.02,-0.45,-1.09,-0.68,-2.8440078735911802,-4.322981589722881,-3.2474314317678403
2023-07-06,-1.13,-1.15,-1.29,-2.23,-1.29,-1.71,-1.3,-1.23,-1.0,-1.67,-1.37,-1.28,1.29115685022613,1.63312559077397,3.87831138498773
2023-07-07,0.52,2.27,1.66,3.99,1.73,1.3,1.82,-0.32,1.08,1.14,1.33,1.1,5.35682751816484,5.20603518169509,2.6161481214388798
2023-07-10,0.54,1.22,1.04,0.64,1.3,1.72,-0.42,-0.16,1.32,1.98,0.38,1.15,9.87887304268892,10.1888697219175,9.446209560659149
2023-07-11,0.65,1.6,1.02,2.1,1.43,1.38,0.65,1.14,1.25,0.74,0.99,1.04,-0.8426411013467601,2.54505858091618,-0.37876033424482003
2023-07-12,0.76,1.55,0.93,1.04,0.7,1.56,0.05,1.4,0.79,0.85,1.05,0.39,1.0237887379882,0.7861647896184799,1.5880915001279
2023-07-13,0.44,1.07,0.68,0.58,0.37,1.49,0.57,0.32,-0.04,0.06,1.19,1.19,1.8940873580984299,-1.11952943653499,-1.15299170482255
2023-07-14,-1.17,-1.05,-1.34,-3.09,-1.91,-1.96,-2.37,-1.1,-1.19,-1.19,-1.14,-0.77,4.890588911725461,4.09543768817923,4.07466747251681
2023-07-17,0.28,1.44,1.25,0.98,1.11,1.24,-1.71,-0.26,0.53,0.88,1.25,0.25,7.46704982911468,1.76334033960381,-0.7228862208386899
2023-07-18,0.74,1.93,1.06,2.43,1.88,0.54,2.2,-0.09,0.96,0.51,2.33,0.65,-2.809653406297,0.20703011908782,-0.89361389569995
2023-07-19,0.9,0.9,0.11,0.07,0.05,-0.08,1.91,1.11,0.81,0.19,1.51,0.24,0.30082765538104,-0.6749093056811,-0.48078795872557
2023-07-20,-0.33,-1.32,-0.71,0.36,-0.35,-1.71,0.93,1.65,-0.76,-0.89,-0.1,-0.96,1.85364998502797,0.33553106707484004,9.129350968397219
2023-07-21,-0.5,-0.63,-0.3,0.79,-0.46,-0.2,-0.68,0.73,-0.7,0.25,-0.6,-0.64,-0.3577422040362,-4.19116004385047,-1.8512430159200701
2023-07-24,-0.63,0.46,0.81,1.67,0.13,-0.32,0.44,-0.21,0.68,-1.98,1.32,-0.06,4.95368406458527,3.48821821209122,-0.04963332075397
2023-07-25,-0.28,-1.34,-0.16,0.21,0.95,0.31,-1.45,0.25,0.03,-1.85,-0.3,-0.34,-2.51149998511834,-1.48873036826777,-3.16630306697665
2023-07-26,0.66,0.92,0.73,-0.33,0.31,0.62,0.59,0.28,0.99,0.68,2.06,0.37,2.42686183421181,3.2534297805471604,2.40802210262982
2023-07-27,-1.14,-2.49,-0.85,-1.19,-1.15,-1.53,-0.98,-1.81,-1.28,-1.87,-1.04,-1.26,-0.13862839213726,4.9862020193349,0.34775257621304
2023-07-28,0.67,1.21,1.54,1.6,1.08,1.75,2.17,0.27,1.01,2.26,0.77,1.31,7.453440740995649,2.02378021390146,0.72718429276874
2023-07-31,0.98,1.49,1.25,1.89,0.69,1.7,1.57,0.13,1.12,1.03,0.07,1.07,-1.1393481667455199,-0.8349918515181199,-0.47819589956840997
2023-08-01,-0.76,1.22,0.56,-0.14,-0.14,0.0,-0.96,-0.93,-0.36,-0.46,-0.38,0.03,1.08624375641421,0.43657295172585003,-3.6673554315720303
2023-08-02,-0.4,-1.19,-1.6,-1.92,-1.23,-1.87,-1.58,-0.38,-1.47,-1.42,-0.45,-0.98,0.76755998930302,-2.55631835529713,-0.88031036533076
2023-08-03,0.63,1.11,-0.41,1.13,-0.18,-0.75,-0.17,-0.8,0.01,-0.39,0.34,-0.36,3.6047967727284,3.43822000528559,0.76006997857218
2023-08-04,-0.43,-1.23,-0.33,0.27,0.01,-0.67,4.22,-0.56,-0.56,-0.5,-0.02,-0.29,2.69341751022882,7.17809099596558,4.60113059327056
2023-08-07,0.47,-0.64,-0.17,0.0,1.19,-0.41,-0.64,0.26,-0.09,-1.24,0.64,-0.45,-5.73193136612958,-2.44633360715984,-4.64078320762901
2023-08-08,-0.69,-1.78,-0.85,0.6,-0.92,-0.81,0.87,-0.15,-0.44,-0.13,-0.73,-0.26,-2.43996472642762,-2.0753372202436697,-0.08638805879335999
2023-08-09,-0.28,-2.04,-0.38,0.66,-1.77,-1.55,-2.4,0.5,-0.72,-0.66,-0.82,-0.67,1.1555863919028,5.074873023481611,0.56257744434986
2023-08-10,-0.29,-1.46,-0.34,-0.89,-2.53,-0.12,1.24,-0.68,-0.15,-0.3,-0.18,-0.25,-0.7537937512081,-2.0078440304851597,-0.9332114625087
2023-08-11,0.44,-0.1,-0.21,0.77,1.39,0.03,0.0,0.52,0.38,-0.54,0.19,-0.15,3.46128236844363,3.17947550446424,1.00296571153715
2023-08-14,-0.5,-0.62,-0.2,-1.13,-0.49,0.02,-0.89,-1.62,-0.39,0.04,-0.95,-0.26,-4.244985266320049,-2.05731232342989,1.18111200453776
2023-08-15,-1.72,-1.79,-1.84,-2.14,-1.89,-1.55,-1.34,-1.73,-1.13,-1.31,-2.17,-1.55,-3.11677937629597,-4.86177112290211,-10.16530509099272
2023-08-16,-0.93,-2.1,-1.27,-0.31,-2.02,-1.59,-1.92,0.35,-0.33,-1.67,-0.86,-0.92,3.6587939036933603,9.084940093801,6.3657537764552
2023-08-17,-1.23,-1.02,-0.82,1.32,-0.65,-1.41,-0.22,-0.41,-1.12,-1.11,-0.43,-1.07,2.6489137663525,2.9722010166018,2.1422927606832
2023-08-18,0.3,0.28,0.24,0.69,0.82,0.2,-0.78,0.58,0.78,0.19,0.2,0.08,-0.5449845794435599,-2.0181496208386203,0.22616082682405
2023-08-21,-0.04,-0.04,0.19,0.1,-0.53,-0.13,-1.04,-0.52,-0.86,0.74,-0.67,-0.51,-0.92080425707864,-0.86868259063281,2.70290095826126
2023-08-22,-0.65,-0.84,-0.05,-1.02,-0.44,-0.17,-1.09,0.01,-1.12,-0.32,-1.41,-0.45,-0.5129747739996501,0.85242774519083,-1.8306826306703698
2023-08-23,0.04,1.19,0.84,-0.65,0.41,1.69,-0.51,0.17,0.89,0.81,0.77,0.43,3.6423534468053202,6.01605358843722,3.9647093202792796
2023-08-24,-0.99,-1.99,-1.68,-1.31,-0.74,-2.27,-0.73,-0.67,-1.57,-1.52,-0.1,-1.22,-0.40545635881074005,0.48846242486955,6.38974313885811
2023-08-25,0.33,-0.14,0.42,1.27,0.63,0.32,-0.52,0.55,-0.19,-0.35,-0.14,-0.24,-2.41037839667321,-1.5165333002385701,-0.5619659577858901
2023-08-28,0.28,0.55,0.91,0.56,0.14,0.37,1.13,0.78,0.84,0.1,0.58,0.21,-0.53139598841096,-1.12579688434899,-3.36688044944765
2023-08-29,1.11,1.1,1.29,0.75,1.49,1.88,2.46,0.36,1.07,1.63,0.78,1.73,0.65734191461201,0.78769449922102,-0.78163767255478
2023-08-30,0.69,0.07,0.3,0.03,0.24,1.01,0.72,-0.31,0.65,0.5,-0.07,0.68,2.92472208969125,2.1889164788917,5.64707367014274
2023-08-31,-0.49,-0.53,0.0,0.26,-0.37,0.22,-0.7,-0.57,-0.29,-0.28,-0.1,-0.27,6.69515471811146,4.14523207271855,5.32577007788286
2023-09-01,0.66,0.49,1.14,2.96,0.19,0.54,-1.42,0.01,0.29,1.11,1.31,0.66,-0.8806096371717099,-1.60052277209237,-1.8284043349677401
2023-09-05,-1.8,-1.74,-1.98,-0.22,-1.45,-0.24,-1.67,-1.81,-1.85,-1.32,-1.52,-1.45,-2.95138674213993,-2.08855529733111,-5.2073590027905405
2023-09-06,-1.04,-0.77,-0.79,-0.34,-0.96,-0.79,-0.41,-0.24,-1.06,-0.46,-1.19,-0.81,-0.06965054346836,2.03206252629706,2.0941513003337
2023-09-07,-0.76,-1.42,-1.12,-0.31,-1.47,-1.64,-1.95,0.75,-1.03,-1.46,-0.43,-0.89,-1.22250963632459,-1.3375032398906301,-2.38097847261617
2023-09-08,-0.71,-0.94,-0.32,0.99,-0.35,-0.75,0.62,0.52,-0.67,-0.66,0.34,-0.48,0.4887870563917,-0.33542744008004,0.21717879453742
2023-09-11,0.43,0.48,0.07,-1.24,0.3,-0.11,0.0,0.06,0.05,0.5,-0.06,-0.11,1.54695177875643,-0.53964905805479,-0.28030641180288
2023-09-12,-0.21,0.02,-0.46,2.06,-0.26,-0.91,0.67,0.47,-0.04,-0.39,0.48,-0.34,-2.91593233239323,-1.48831904646259,-1.4492701295820098
2023-09-13,-0.03,-0.57,-0.86,-0.77,-0.52,-0.71,-0.28,0.54,-0.9,-1.13,-0.8,-0.46,-5.344145330150949,-7.4852085460019895,-6.8669060545653
2023-09-14,1.34,1.98,1.86,1.74,1.64,1.06,2.92,1.36,1.46,0.3,1.52,1.1,0.34368574194389,1.6893345729229199,0.49103865652295
2023-09-15,-0.51,-0.72,-0.83,-0.81,-0.64,-1.17,-1.44,-0.71,-0.82,-0.36,-0.35,-0.42,-5.6749839898005705,-6.692398763146571,-4.95643110775954
2023-09-18,-0.96,-1.49,-0.54,-0.25,-1.28,-0.74,-0.7,-0.2,-1.15,-1.73,-0.94,-0.63,2.06778578061734,7.44018337836385,4.75433794509818
2023-09-19,1.17,-0.19,-0.32,-0.93,-0.52,-0.45,0.21,-0.42,-0.31,-0.47,-0.31,-0.32,2.7144333086984203,2.59694156446965,0.56380998064784
2023-09-20,-0.77,-1.36,-0.55,-1.23,-0.46,-0.99,-1.0,-0.3,-0.59,-1.65,-0.45,-0.58,-1.6193704661323902,-3.1791480942506,-3.4139388656608
2023-09-21,-0.79,-1.79,-1.18,-1.44,-1.75,-1.86,-0.8,-1.2,-1.2,-1.42,-1.05,-1.3,-4.15659405964827,-4.2455851524853605,-2.22142862283118
2023-09-22,-1.14,-0.68,-0.39,0.26,-0.32,-0.46,-0.5,-0.24,-0.41,-0.87,-0.46,-0.58,2.2735855747423,6.1711756067287,2.93597518622747
2023-09-25,-1.02,0.35,-0.19,1.85,0.66,-0.06,-1.02,-0.1,-0.11,-0.89,0.46,-0.01,-2.23843870166022,-2.3217625786793197,-2.34120344452867
2023-09-26,-0.39,-1.68,-1.31,-0.58,-1.16,-1.35,-1.78,-2.3,-1.25,1.71,-1.14,-0.88,1.76660693740031,0.81985544508527,-0.9775716208058499
2023-09-27,-0.37,0.21,0.99,3.23,-0.5,0.74,0.97,-0.76,0.7,-0.07,-0.12,0.27,-6.4686770536555,-5.70406733591679,-9.25856482315832
2023-09-28,0.41,1.05,0.69,0.28,0.72,0.75,0.88,-1.33,1.13,0.1,0.5,0.31,2.3246554945143,1.6374265676426298,1.15426829353686
2023-09-29,0.7,0.33,0.18,-1.67,-0.19,0.29,0.12,0.15,0.87,0.11,0.08,-0.09,4.4392510044424895,4.82171690855202,2.27977114123667
,,,,,,,,,,,,,0.9748898117819,3.50804504492929,2.3958673335817
,,,,,,,,,,,,,-1.38589899868777,4.19279239199985,0.68480738049878
,,,,,,,,,,,,,0.39365085108057996,-0.9605737064494401,-0.7833764374881501
,,,,,,,,,,,,,-1.31402057875741,-1.6500577593133299,-1.87884581619529
,,,,,,,,,,,,,-5.09858648179134,-6.44151456839035,-5.14937207160461
,,,,,,,,,,,,,-8.204639683653351,-2.39577575489883,-8.15565518775116
,,,,,,,,,,,,,0.3417522933012,1.9112436240023603,-4.89168510570983
,,,,,,,,,,,,,2.4585895790021297,3.82091992884527,2.81692891961247
,,,,,,,,,,,,,0.23221597831271,-1.00202829849438,-1.17109025689952
,,,,,,,,,,,,,-0.38518487471744,2.8805240908762597,5.46294103786704
,,,,,,,,,,,,,-5.60872621319695,-7.197932643737951,-0.23572399897043
,,,,,,,,,,,,,-0.89951190845213,-5.12935112700229,-6.98675949044363
,,,,,,,,,,,,,4.48572160440061,4.50189266171952,4.77045800810509
,,,,,,,,,,,,,1.49066195703628,1.22417224185871,0.23960086170806
,,,,,,,,,,,,,-6.70851717099511,-8.47092245989304,-6.945000784267941
,,,,,,,,,,,,,-0.26712534564946,-1.02494852806026,1.70584483244564
,,,,,,,,,,,,,4.9001519672527,7.28748053297094,3.91611817222765
,,,,,,,,,,,,,-2.51815828978184,-1.39157632271563,-2.56226971509629
,,,,,,,,,,,,,-3.06990072157418,-2.0942280956898,-0.8606717508379
,,,,,,,,,,,,,1.3995731563123301,2.09753362050504,3.51411101577507
,,,,,,,,,,,,,-0.30259427628138,-0.96614313778197,0.9250913255101301
,,,,,,,,,,,,,0.37095437683510996,0.28684990961875,5.36445586429066
,,,,,,,,,,,,,4.38635616940126,2.1967194618366803,7.70810288472427
,,,,,,,,,,,,,-0.62959314476722,-0.94920229780982,0.7442608156483099
,,,,,,,,,,,,,4.43366919436007,3.16205087709402,4.04169495138067
,,,,,,,,,,,,,0.07414904357732,-1.46135556248645,-8.178717262031029
,,,,,,,,,,,,,-0.7719775485643,1.11902882765324,1.40036244552044
,,,,,,,,,,,,,0.75284019171428,-0.6340361392786,-0.39348054072056005
,,,,,,,,,,,,,-0.33280706216139,-0.7321887161027799,0.5432150816740899
,,,,,,,,,,,,,-6.02594256209162,-5.8613436676413,-7.90598932773974
,,,,,,,,,,,,,-2.40422788062495,-4.53475867680666,-4.249437502821389
,,,,,,,,,,,,,1.57911212643124,2.35137291483122,2.8082086458169
,,,,,,,,,,,,,-1.84763529177982,-0.84061610032857,-1.01066424987114
,,,,,,,,,,,,,2.98093964713672,2.3641838167750997,2.2028167030379597
,,,,,,,,,,,,,-0.71632749620244,1.5881361175891202,1.13552873238595
,,,,,,,,,,,,,-1.87368774698079,-1.78047823592886,-3.0534755766911297
,,,,,,,,,,,,,-1.2065555013512599,0.86873079315157,-0.9859740142263601
,,,,,,,,,,,,,-5.07340606150975,-6.42240485092586,-6.10120892180723
,,,,,,,,,,,,,-0.9366159015892901,-3.7173063428041497,0.90243127640221
,,,,,,,,,,,,,-3.7140704691869897,-6.587795854818659,-2.33853398298289
,,,,,,,,,,,,,0.42359949028196003,-3.17040779424728,-2.0163163417200503
,,,,,,,,,,,,,0.42569704720818,2.12740589606401,0.9117416976858399
,,,,,,,,,,,,,-0.21554853640055002,-2.36413680064017,-2.01058688423653
,,,,,,,,,,,,,2.18691094532414,5.02785434920376,4.22257915058412
,,,,,,,,,,,,,2.83894186846727,4.142745718356021,3.7627426456465503
,,,,,,,,,,,,,-3.08887144841734,-3.67616343427132,-3.9047012085486403
,,,,,,,,,,,,,1.19302693589786,1.8998586244709699,0.77688016784578
,,,,,,,,,,,,,0.18027786773091,0.62022017491671,0.92031529385827
,,,,,,,,,,,,,-0.14711291913973,0.61224815923113,-0.31595482628586
,,,,,,,,,,,,,-2.00243667909649,-4.13668084575606,-2.08125839794072
,,,,,,,,,,,,,0.29604828561313,-1.50296395216726,-1.32560872982202
,,,,,,,,,,,,,-1.4897823244158699,-2.15545754513922,-1.7115949382646898
,,,,,,,,,,,,,-2.5486340397292,-3.05914520898736,-2.74795706268241
,,,,,,,,,,,,,-10.38116561571248,-14.76743546598975,-11.631994413864199
,,,,,,,,,,,,,-3.91434846807691,-5.97164075283603,-6.24408747342234
,,,,,,,,,,,,,3.5585092527173,5.3990906269038605,5.48854116405872
,,,,,,,,,,,,,1.0406744495611,-3.73512065272663,-2.64283767546468
,,,,,,,,,,,,,0.81757270308715,0.63854566016148,0.88607698470533
,,,,,,,,,,,,,-0.27570168785626,0.49248919678990005,0.7301234206622
,,,,,,,,,,,,,0.77638212607122,-1.8244935331225902,-2.13833269647423
,,,,,,,,,,,,,1.7397102127314001,5.12136846041251,0.61467869966962
,,,,,,,,,,,,,0.9364930838458199,1.96273534588549,0.72211194632747
,,,,,,,,,,,,,-0.57836563466686,0.24573075711489,-2.22940988470842
,,,,,,,,,,,,,1.4914536104501301,3.25766642825882,2.6473023206819097
,,,,,,,,,,,,,0.67600652883568,3.8626342838512495,1.62868274539338
,,,,,,,,,,,,,-4.62090294303103,-3.91327355753222,-4.41013347064795
,,,,,,,,,,,,,0.54560461329451,-0.13759251322007002,1.03095664444601
,,,,,,,,,,,,,11.6978066100073,11.36266670311696,7.9305982415725795
,,,,,,,,,,,,,-0.14387874352045998,1.0410717097086801,1.7152635591918701
,,,,,,,,,,,,,2.34373129525311,1.42065933111914,2.47628463759859
,,,,,,,,,,,,,3.36658720453715,2.77989514367558,21.08866383782024
,,,,,,,,,,,,,0.63448528050995,-0.6320523697205199,6.0852656637168305
,,,,,,,,,,,,,0.49945450466172997,3.7420119536786203,-0.86165342600103
,,,,,,,,,,,,,-1.74493592131327,-5.00006179903316,-4.665257313135189
,,,,,,,,,,,,,-2.65619826070333,-4.87731931961996,-8.407607845226831
,,,,,,,,,,,,,-0.38546734323026,-0.34231086563658003,8.17941089857396
,,,,,,,,,,,,,-0.11114620775056,-1.1619882910758401,-1.47554845486395
,,,,,,,,,,,,,0.92280869615768,1.7345677203978098,-0.99410590972203
,,,,,,,,,,,,,4.66876977974548,8.399521286202111,6.2470535482430405
,,,,,,,,,,,,,-1.37597522164965,-1.6367650670717702,-1.56007349765993
,,,,,,,,,,,,,-7.78822302997733,-7.87600791533167,-8.56494794798321
,,,,,,,,,,,,,-1.2507647384577598,-3.32309543276664,2.43973538397519
,,,,,,,,,,,,,0.22777282826873,-0.7906863423876901,4.6619784261655095
,,,,,,,,,,,,,-4.21407397253231,-4.88666197884828,-5.37756898142209
,,,,,,,,,,,,,-3.52862086879078,-2.08594936501945,-9.61459344873958
,,,,,,,,,,,,,3.26564237122273,2.54420479834147,2.75307970098119
,,,,,,,,,,,,,-2.58438156136229,-1.85426855383203,-3.33229846315594
,,,,,,,,,,,,,2.77784003681638,0.29754631265472,-0.35406426658403
,,,,,,,,,,,,,2.2998939789759603,6.40739815309288,10.43141184021991
,,,,,,,,,,,,,-0.27813970538428,0.59960058419903,-2.33189757684697
,,,,,,,,,,,,,-3.5682342018983597,-5.72828671087415,-3.85912288649883
,,,,,,,,,,,,,14.541183928864609,11.34332194172587,8.3175404044707
,,,,,,,,,,,,,2.6888524570001002,1.8252916606172402,0.36033630066976
,,,,,,,,,,,,,-0.97063027250092,-0.75245790678323,-2.0852080138829496
,,,,,,,,,,,,,-3.35198114219356,-3.92016177184361,-2.1224561151234203
,,,,,,,,,,,,,-7.80693503604916,-7.66679715779132,-5.25309499452041
,,,,,,,,,,,,,0.67193806468304,1.8216357267732,5.92530417377707
,,,,,,,,,,,,,-2.4887994408395198,-4.12009988320818,-3.8291149235064403
,,,,,,,,,,,,,-0.9316643885282601,-2.2413023904505303,-0.37286872633343005
