Date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
2018-05-22,-0.0058,-0.0009,-0.0076,-0.020499999999999997,-0.0095,-0.0055000000000000005,-0.0073,0.0015,-0.01,-0.0017000000000000001,0.0003,-0.0109
2018-05-23,0.0037,-0.0019,-0.0011,-0.0083,0.0,0.0039000000000000003,-0.0066,0.0084,0.0022,0.004,-0.0014000000000000002,0.0019
2018-05-24,0.0066,-0.0031,-0.0003,-0.011699999999999999,-0.0087,-0.0019,-0.0097,0.0053,0.0074,-0.0008,-0.0025,0.0052
2018-05-25,0.0031,-0.0007000000000000001,-0.0025,-0.032,-0.0040999999999999995,0.0027,-0.0088,0.0034000000000000002,0.0004,0.0034000000000000002,0.0013,0.0001
2018-05-29,-0.0008,-0.0076,-0.0022,0.0086,-0.0045000000000000005,-0.0004,-0.0027,0.0027,-0.0011,-0.0064,-0.011200000000000002,-0.0027
2018-05-30,0.005699999999999999,0.0074,0.0121,0.0294,0.011699999999999999,0.0058,0.006999999999999999,0.0127,0.0106,0.0116,0.009399999999999999,0.01
2018-05-31,-0.0115,-0.0086,-0.0113,-0.0132,-0.012,-0.0021,-0.0125,-0.0039000000000000003,-0.0097,0.008100000000000001,-0.0044,-0.0063
2018-06-01,0.0083,0.0055000000000000005,0.008100000000000001,-0.0066,0.0046,0.011399999999999999,0.008,-0.011000000000000001,0.0046,0.0077,0.0088,0.0092
2018-06-04,0.005699999999999999,0.0013,0.0052,-0.0269,-0.0009,0.0042,0.0026,-0.0060999999999999995,0.0109,-0.0091,0.0042,-0.0018
2018-06-05,0.0069,0.0127,0.0096,0.0037,0.011899999999999999,0.0105,0.0021,-0.0058,0.0143,0.012199999999999999,0.0036,0.0075
2018-06-06,-0.0004,0.0070999999999999995,0.0049,-0.0021,0.0103,0.003,0.009000000000000001,-0.0154,0.0044,0.0066,0.006500000000000001,0.0045000000000000005
2018-06-07,0.001,0.0048,0.0018,0.0218,-0.0032,-0.0066,0.0027,0.005,0.0042,-0.0078000000000000005,0.0013,0.0002
2018-06-08,0.0069,-0.0008,-0.0015,-0.0143,0.0015,0.0007000000000000001,0.0049,-0.0031,0.0040999999999999995,0.0067,0.0001,0.0019
2018-06-11,0.0076,0.008,0.0052,0.0088,0.0072,0.0038,0.0111,-0.0031,0.008,0.002,-0.0025,0.006
